,age,sum_ins,duration,age_of_contract,interest_rate
86495,40.0,412232.0,22.0,13.0,-0.006061325073242188
7466,50.0,889880.0,6.0,5.0,0.031558837890625004
46454,35.0,549416.0,13.0,2.0,0.011787261962890627
30051,43.0,31151.0,7.0,1.0,0.032329406738281254
30276,72.0,986250.0,31.0,9.0,0.033061828613281254
42618,44.0,981235.0,10.0,3.0,0.016016998291015626
43702,36.0,781483.0,10.0,2.0,0.014027252197265626
74270,33.0,953103.0,8.0,7.0,0.007663955688476562
80962,40.0,835911.0,6.0,4.0,0.03149818420410156
98670,31.0,528464.0,18.0,2.0,0.003749313354492188
26112,50.0,508335.0,18.0,4.0,0.021251525878906247
31405,59.0,169928.0,30.0,8.0,0.0006033325195312512
44908,73.0,550757.0,30.0,13.0,0.010926666259765625
12105,71.0,241786.0,23.0,6.0,0.0268621826171875
98608,61.0,910893.0,36.0,11.0,0.016639938354492186
47346,52.0,961845.0,31.0,14.0,0.03418716430664063
24595,46.0,227854.0,5.0,2.0,0.037242736816406254
28329,74.0,326144.0,28.0,7.0,0.03386138916015625
72687,31.0,403299.0,10.0,4.0,0.019361343383789066
699,41.0,99534.0,7.0,4.0,-0.0040917968749999995
64726,46.0,829257.0,22.0,11.0,0.006835784912109377
38981,53.0,233143.0,26.0,1.0,-0.0013200378417968749
55084,66.0,878707.0,13.0,4.0,0.03944992065429687
13990,39.0,676532.0,21.0,6.0,0.0192633056640625
54138,41.0,744564.0,14.0,0.0,0.002413787841796876
43095,65.0,60525.0,38.0,33.0,0.007826080322265625
52004,68.0,971265.0,8.0,4.0,-0.008358917236328124
28795,39.0,189684.0,34.0,3.0,0.00437530517578125
69426,50.0,547564.0,18.0,11.0,0.021552505493164065
33451,55.0,204241.0,27.0,14.0,0.019267120361328126
7210,63.0,610863.0,29.0,17.0,-0.009749755859375
74458,51.0,629208.0,10.0,8.0,0.03910926818847656
22332,66.0,803876.0,30.0,9.0,0.01318572998046875
6156,81.0,594765.0,24.0,22.0,-0.008065185546875
84028,66.0,772833.0,33.0,8.0,0.027746047973632816
89239,33.0,175896.0,3.0,1.0,0.006524124145507812
70429,60.0,189402.0,28.0,12.0,0.015149917602539064
57869,56.0,278904.0,15.0,8.0,0.030474700927734376
12010,76.0,825187.0,35.0,31.0,-0.0017510986328124999
65199,31.0,88787.0,33.0,2.0,0.018408050537109373
59915,39.0,342073.0,2.0,1.0,0.008099212646484376
71609,75.0,130379.0,23.0,13.0,0.0023813629150390633
18436,62.0,836924.0,5.0,0.0,0.005476989746093751
62540,73.0,724625.0,25.0,13.0,0.010827484130859375
63728,71.0,814135.0,27.0,22.0,0.008471527099609374
35515,58.0,111317.0,36.0,21.0,0.017790069580078123
8021,58.0,287944.0,2.0,1.0,-0.007747802734375
94826,54.0,843502.0,17.0,9.0,0.02254890441894531
48135,46.0,37477.0,38.0,14.0,-0.006169281005859375
34143,56.0,409602.0,32.0,29.0,-0.008296356201171876
7142,57.0,753786.0,34.0,26.0,0.020499267578125
66441,70.0,21479.0,20.0,5.0,0.03799537658691406
88953,77.0,268089.0,31.0,15.0,0.030230178833007812
77471,34.0,355312.0,15.0,6.0,-0.0009664154052734381
71792,58.0,554515.0,22.0,9.0,0.005933609008789064
69812,65.0,557198.0,3.0,0.0,0.02183937072753906
24867,72.0,475653.0,39.0,29.0,0.03226226806640625
26689,67.0,330534.0,13.0,10.0,0.03930572509765625
2060,75.0,876344.0,36.0,16.0,0.021945800781249997
81145,67.0,426164.0,12.0,5.0,0.005521621704101563
84514,50.0,553326.0,16.0,13.0,0.03297065734863281
68062,27.0,918774.0,9.0,0.0,0.008246841430664063
83692,84.0,995022.0,26.0,23.0,0.034179153442382815
25742,35.0,903447.0,32.0,7.0,0.015440979003906253
23235,41.0,364131.0,2.0,0.0,0.027699890136718752
64861,48.0,183419.0,10.0,0.0,0.03466781616210938
72271,38.0,38430.0,31.0,8.0,0.015162124633789064
53869,52.0,348476.0,4.0,1.0,0.027902069091796877
75989,69.0,4589.0,21.0,13.0,0.02703651428222656
87120,81.0,623446.0,39.0,30.0,0.006804885864257813
13345,59.0,345808.0,9.0,1.0,0.010230102539062503
52774,38.0,653712.0,25.0,5.0,0.015249481201171875
89870,29.0,617837.0,3.0,1.0,0.039092483520507815
91139,59.0,366806.0,32.0,19.0,0.028914871215820315
71126,47.0,950847.0,14.0,12.0,0.02284034729003906
54830,33.0,872853.0,8.0,3.0,0.03544601440429688
2888,83.0,850003.0,30.0,28.0,0.0035375976562500005
95025,68.0,400586.0,29.0,8.0,-0.004306564331054688
92890,44.0,589484.0,4.0,1.0,0.03146614074707031
55679,43.0,194577.0,19.0,18.0,0.034603729248046874
40182,36.0,696059.0,20.0,2.0,0.026682891845703126
31533,81.0,7981.0,33.0,30.0,0.019060363769531248
43501,71.0,226375.0,29.0,21.0,-0.0026231384277343745
80046,30.0,947615.0,6.0,0.0,0.030204238891601565
63806,36.0,925352.0,21.0,10.0,0.013842620849609378
78211,65.0,37150.0,27.0,23.0,-0.0006673431396484377
21396,67.0,925337.0,5.0,1.0,0.026149597167968747
84644,73.0,970877.0,31.0,8.0,0.017150344848632815
32715,64.0,339192.0,35.0,25.0,0.00199493408203125
95475,53.0,167909.0,12.0,10.0,0.030678787231445313
60038,36.0,572312.0,34.0,5.0,0.03915390014648438
76921,98.0,256778.0,38.0,36.0,0.018516006469726565
26596,75.0,916130.0,13.0,12.0,0.008849182128906253
62425,66.0,421706.0,12.0,2.0,0.0075315856933593755
86113,60.0,16144.0,8.0,2.0,0.013176956176757815
12175,43.0,401782.0,16.0,13.0,0.034869995117187504
66362,55.0,922921.0,19.0,14.0,0.03975318908691406
28831,37.0,295047.0,13.0,10.0,-0.0005075073242187499
50180,62.0,700784.0,2.0,0.0,0.003201141357421876
68235,38.0,43674.0,7.0,0.0,0.006342544555664064
98222,30.0,794479.0,23.0,0.0,-0.004318771362304687
26310,42.0,566870.0,29.0,10.0,0.027696838378906248
82554,42.0,577959.0,2.0,0.0,0.009057083129882815
5808,70.0,693056.0,39.0,20.0,0.032303466796875
65875,63.0,494638.0,19.0,17.0,0.023200454711914065
78547,50.0,159098.0,38.0,4.0,0.008951797485351564
19703,34.0,37432.0,12.0,4.0,0.02097991943359375
52814,34.0,833220.0,7.0,5.0,0.018765106201171874
49050,47.0,857945.0,15.0,5.0,0.008039703369140625
82940,57.0,599422.0,3.0,1.0,0.03435005187988281
84266,46.0,884050.0,32.0,0.0,0.014367141723632815
289,82.0,482939.0,39.0,23.0,0.021542968750000002
67007,29.0,325374.0,5.0,4.0,0.035773696899414065
10501,66.0,295931.0,25.0,14.0,0.0156561279296875
89417,68.0,345648.0,3.0,2.0,0.004082717895507813
95071,48.0,221078.0,33.0,21.0,0.021865310668945315
88744,60.0,691493.0,12.0,4.0,0.005913772583007812
28192,61.0,587601.0,17.0,13.0,0.00397857666015625
23785,71.0,286572.0,7.0,5.0,0.02689422607421875
59382,34.0,531093.0,3.0,1.0,-0.0015809631347656252
93523,47.0,424122.0,16.0,1.0,0.0023401641845703126
78766,33.0,613721.0,19.0,3.0,0.024088516235351562
14815,47.0,394831.0,26.0,21.0,0.0392462158203125
65782,33.0,816582.0,31.0,0.0,0.039899673461914066
78402,37.0,646891.0,3.0,0.0,0.03961585998535156
12919,50.0,463366.0,21.0,19.0,-0.0005364990234374995
81037,67.0,340313.0,33.0,18.0,0.009818496704101563
92350,26.0,580703.0,6.0,0.0,0.006222000122070312
754,43.0,560010.0,35.0,5.0,-0.005263671875
32775,33.0,21807.0,2.0,1.0,0.006327667236328124
73353,74.0,199889.0,36.0,9.0,0.0035654449462890637
20554,68.0,906801.0,30.0,24.0,-0.00046173095703124986
9787,44.0,408368.0,39.0,8.0,0.030756225585937498
6053,58.0,90144.0,16.0,4.0,0.034744873046875
46799,30.0,9917.0,2.0,1.0,0.0017774963378906251
47890,42.0,746240.0,5.0,2.0,-0.002189788818359375
9002,55.0,685922.0,29.0,10.0,0.012177124023437501
93647,36.0,349977.0,10.0,7.0,0.02284797668457031
26961,70.0,328583.0,9.0,8.0,0.00912994384765625
13730,41.0,948720.0,35.0,3.0,0.0034918212890625005
21718,45.0,584369.0,23.0,10.0,0.03442596435546875
64643,57.0,40983.0,18.0,16.0,0.010351409912109375
13299,47.0,426294.0,6.0,4.0,0.0343267822265625
27128,67.0,824181.0,18.0,16.0,0.012450256347656253
24580,68.0,758572.0,11.0,6.0,0.0013052368164062512
8432,66.0,794212.0,30.0,17.0,-0.0052545166015625
50726,32.0,965168.0,2.0,0.0,0.031179656982421873
36212,74.0,628865.0,27.0,9.0,0.012492218017578128
91915,42.0,198030.0,16.0,4.0,0.010311355590820312
25997,83.0,97613.0,37.0,34.0,0.03214019775390625
83411,56.0,178457.0,32.0,10.0,0.0022943878173828126
81063,38.0,199828.0,8.0,2.0,0.037162246704101565
81763,57.0,56417.0,24.0,15.0,0.037015762329101566
29949,46.0,271145.0,2.0,0.0,0.009184875488281253
86912,55.0,543936.0,28.0,9.0,0.037542190551757816
78064,49.0,800058.0,5.0,0.0,0.005680313110351562
35858,42.0,864957.0,21.0,3.0,-0.009089813232421876
66582,34.0,779997.0,9.0,0.0,0.019465103149414062
38625,65.0,227534.0,12.0,7.0,-0.0027726745605468747
64823,37.0,175614.0,29.0,6.0,0.0038084411621093755
23263,31.0,473397.0,11.0,5.0,0.019106140136718748
2132,68.0,681227.0,4.0,1.0,0.005148925781250001
41580,73.0,763191.0,14.0,12.0,0.012183990478515627
39675,65.0,9734.0,36.0,29.0,-0.006446990966796875
24652,74.0,953690.0,16.0,13.0,0.021227111816406248
32406,39.0,653331.0,39.0,4.0,0.0038504028320312505
60299,39.0,492314.0,17.0,1.0,0.03964218139648438
38028,65.0,657767.0,12.0,5.0,0.012315216064453125
35287,40.0,381554.0,15.0,7.0,0.03307327270507813
77762,44.0,778717.0,14.0,8.0,0.0012796783447265626
84140,87.0,909415.0,31.0,26.0,0.03966011047363281
48565,89.0,437468.0,37.0,35.0,0.03943618774414063
83105,62.0,160897.0,11.0,3.0,-0.009717330932617188
2908,80.0,756347.0,29.0,21.0,0.036350097656250004
65397,54.0,480973.0,27.0,0.0,-0.002588043212890625
95731,64.0,333758.0,37.0,20.0,-0.008871994018554688
4211,64.0,260383.0,36.0,21.0,0.015091552734375001
2698,47.0,832443.0,6.0,3.0,-0.00652099609375
91591,36.0,130714.0,7.0,3.0,-0.003018722534179687
17203,54.0,23042.0,30.0,10.0,0.00570892333984375
28687,54.0,135051.0,31.0,25.0,0.02664093017578125
22915,53.0,19749.0,22.0,12.0,0.029018249511718754
12172,78.0,682751.0,31.0,18.0,0.008307495117187499
2225,65.0,474403.0,33.0,5.0,-0.00520263671875
1775,32.0,184897.0,18.0,4.0,0.028452148437499998
31566,33.0,640161.0,30.0,4.0,0.019450988769531254
83579,43.0,327722.0,9.0,7.0,0.008202590942382812
66857,83.0,204402.0,25.0,16.0,0.005500259399414063
1382,38.0,617082.0,20.0,6.0,0.0109228515625
54855,39.0,365549.0,7.0,5.0,0.02958663940429688
10522,50.0,514463.0,10.0,8.0,0.0015936279296875008
31805,48.0,150904.0,6.0,1.0,0.012004699707031252
30414,36.0,724793.0,24.0,7.0,0.03911651611328125
4703,57.0,103314.0,32.0,30.0,0.030081787109375
67321,67.0,254156.0,10.0,5.0,0.013166275024414064
85758,29.0,589910.0,6.0,4.0,0.0012567901611328126
28465,62.0,320290.0,14.0,2.0,0.020091857910156254
81449,84.0,405677.0,20.0,18.0,0.02187904357910156
90989,74.0,188762.0,25.0,24.0,0.02620491027832031
49564,62.0,819318.0,10.0,3.0,0.022366180419921874
36816,50.0,569355.0,2.0,0.0,0.025431671142578126
52376,68.0,992241.0,20.0,14.0,0.008560028076171877
23835,37.0,101210.0,6.0,0.0,0.03773406982421875
66065,64.0,31235.0,25.0,4.0,0.017975845336914063
13464,63.0,630679.0,27.0,9.0,0.0018316650390625012
70182,52.0,640123.0,22.0,20.0,0.026185073852539063
52140,84.0,990777.0,29.0,23.0,0.03675827026367188
57126,42.0,628225.0,12.0,10.0,0.03975509643554687
78924,61.0,959566.0,29.0,0.0,0.0009195709228515623
89296,60.0,605154.0,27.0,9.0,0.012383499145507815
54493,48.0,64092.0,4.0,0.0,-0.00044265747070312486
12472,67.0,520926.0,35.0,14.0,-0.0060540771484375
69463,46.0,243181.0,23.0,13.0,0.03756813049316406
57008,55.0,821391.0,24.0,5.0,0.0002043151855468748
9261,57.0,63986.0,30.0,6.0,0.027094116210937498
41484,77.0,880262.0,29.0,18.0,0.03757461547851563
94664,56.0,723505.0,3.0,2.0,0.019179763793945315
68871,34.0,376836.0,16.0,1.0,0.010468521118164065
28346,64.0,669550.0,36.0,22.0,-0.002076110839843749
27279,54.0,122734.0,28.0,24.0,0.03066314697265625
54220,72.0,966997.0,30.0,12.0,0.019015350341796876
97021,71.0,292540.0,32.0,25.0,0.02324470520019531
79790,44.0,989809.0,27.0,14.0,-0.00020347595214843632
47461,53.0,269179.0,16.0,0.0,0.010456695556640626
69599,28.0,28552.0,13.0,1.0,0.03541969299316406
72937,69.0,315984.0,15.0,3.0,-0.003319320678710937
36783,43.0,202534.0,18.0,15.0,0.025822296142578124
43531,45.0,192230.0,26.0,6.0,-0.003746185302734375
83077,53.0,51631.0,2.0,1.0,0.006688919067382814
95228,60.0,646433.0,28.0,3.0,0.011123123168945313
40558,31.0,560452.0,17.0,2.0,0.037180938720703126
39047,40.0,471186.0,9.0,7.0,0.03325027465820313
88985,69.0,201749.0,35.0,5.0,0.001128616333007813
55492,80.0,781880.0,22.0,18.0,0.010287322998046878
64604,76.0,567800.0,35.0,18.0,0.012109222412109375
79034,46.0,854203.0,8.0,4.0,0.02338050842285156
33413,76.0,375945.0,26.0,24.0,0.012235870361328125
23308,73.0,756316.0,32.0,14.0,0.003578796386718751
95492,80.0,852770.0,23.0,18.0,0.0010889434814453126
40079,40.0,188754.0,19.0,11.0,0.02004226684570313
17878,44.0,572784.0,14.0,9.0,0.02057708740234375
82369,81.0,83337.0,26.0,24.0,0.029516067504882816
39556,63.0,532648.0,2.0,1.0,0.029099884033203127
36444,60.0,543989.0,25.0,1.0,0.010294952392578128
16677,65.0,492298.0,39.0,12.0,0.0019491577148437501
77556,78.0,644086.0,32.0,14.0,-0.0005757904052734377
39878,31.0,819470.0,5.0,0.0,0.03603347778320313
22540,60.0,993384.0,10.0,1.0,0.012904968261718752
19206,30.0,664246.0,7.0,0.0,0.027498474121093748
48827,45.0,251131.0,21.0,8.0,0.020832672119140624
97304,53.0,740821.0,21.0,0.0,0.016335525512695313
51338,51.0,650298.0,28.0,7.0,0.004775848388671875
3964,77.0,898295.0,38.0,20.0,0.028659667968750004
70725,63.0,133306.0,17.0,11.0,0.028016128540039063
76331,59.0,374336.0,28.0,18.0,0.025522842407226562
28561,61.0,253951.0,2.0,0.0,0.007396545410156252
15810,40.0,502634.0,27.0,3.0,0.019006958007812498
15252,79.0,620192.0,37.0,13.0,0.025037231445312502
43999,33.0,38087.0,33.0,7.0,0.011976470947265625
25489,67.0,441507.0,13.0,6.0,0.019322814941406252
44838,36.0,980015.0,15.0,4.0,-0.007432708740234375
4378,45.0,937440.0,4.0,2.0,0.035306396484375
90953,72.0,79496.0,26.0,7.0,0.036361160278320315
28547,48.0,97857.0,29.0,7.0,-0.00041595458984374986
71174,54.0,530369.0,31.0,23.0,0.018494644165039063
24825,62.0,239561.0,4.0,0.0,0.02532867431640625
46008,55.0,936236.0,12.0,3.0,0.03520034790039062
46333,69.0,461613.0,37.0,23.0,0.03317398071289063
22293,63.0,101454.0,13.0,8.0,-0.00634552001953125
42691,41.0,384176.0,2.0,0.0,0.002149810791015625
99998,31.0,842115.0,26.0,4.0,0.006996383666992187
97049,65.0,134495.0,37.0,2.0,0.010842361450195315
5834,48.0,981829.0,15.0,4.0,0.003006591796875001
65923,44.0,209767.0,5.0,3.0,0.02144264221191406
57191,43.0,214577.0,21.0,8.0,0.03858322143554688
19641,94.0,185721.0,38.0,31.0,0.010433044433593752
56514,37.0,533593.0,11.0,0.0,0.032870330810546876
88003,46.0,427353.0,9.0,5.0,0.0012873077392578126
74248,74.0,672134.0,24.0,20.0,-0.0001485443115234377
52277,78.0,122018.0,25.0,23.0,0.023599090576171877
47609,63.0,351128.0,30.0,1.0,-0.0022386169433593747
79351,57.0,13248.0,30.0,26.0,-0.008162460327148437
36134,54.0,995686.0,30.0,21.0,0.030070343017578126
22781,48.0,193403.0,22.0,2.0,0.01661590576171875
79289,64.0,145927.0,4.0,1.0,0.039884414672851566
24470,52.0,613393.0,25.0,17.0,0.025575866699218748
89884,61.0,649055.0,6.0,3.0,0.012529983520507814
92302,40.0,658750.0,15.0,12.0,0.02419075012207031
21751,49.0,131698.0,26.0,18.0,0.010207214355468753
64473,74.0,233662.0,35.0,10.0,-0.007983551025390626
44667,44.0,45404.0,11.0,8.0,0.013172760009765626
29815,46.0,189196.0,27.0,15.0,0.00039581298828125083
57723,43.0,387194.0,14.0,7.0,0.038043060302734376
10082,43.0,976159.0,12.0,6.0,0.0046820068359375005
63733,56.0,439510.0,12.0,2.0,0.039721527099609376
29293,52.0,282365.0,25.0,1.0,-0.0028024291992187495
98149,54.0,158397.0,38.0,1.0,0.004860916137695313
16472,69.0,658148.0,34.0,15.0,-0.00635162353515625
10073,73.0,86424.0,33.0,9.0,0.0226507568359375
28439,35.0,23712.0,15.0,4.0,0.01462310791015625
16218,47.0,741652.0,28.0,4.0,0.0335089111328125
33714,53.0,764228.0,17.0,14.0,0.0010054016113281248
86268,69.0,870757.0,22.0,12.0,0.013762893676757813
48509,47.0,51135.0,2.0,0.0,-0.0013841247558593756
40703,35.0,137048.0,25.0,10.0,0.01930984497070313
80149,67.0,204219.0,35.0,11.0,0.015653457641601566
9040,53.0,896648.0,4.0,2.0,0.0360052490234375
75592,72.0,820911.0,23.0,17.0,0.005100479125976562
39172,64.0,886786.0,9.0,2.0,0.018113555908203127
68159,38.0,39771.0,18.0,12.0,0.009272232055664064
73118,58.0,583295.0,36.0,31.0,0.008301773071289062
46048,56.0,631853.0,28.0,9.0,-0.008159027099609376
86497,68.0,162482.0,12.0,10.0,0.031438674926757816
84461,57.0,193335.0,14.0,7.0,0.008312454223632812
43765,68.0,180523.0,32.0,14.0,0.030042877197265623
11042,48.0,687141.0,20.0,10.0,0.0247869873046875
43837,61.0,198083.0,22.0,14.0,0.029359283447265627
89757,55.0,299796.0,9.0,7.0,0.018487014770507813
90819,47.0,307783.0,39.0,5.0,0.03997444152832031
84568,56.0,779662.0,31.0,2.0,0.0036737823486328123
68713,76.0,491956.0,37.0,10.0,0.039863052368164065
54122,54.0,775782.0,22.0,9.0,0.013351287841796877
48047,28.0,437955.0,2.0,0.0,0.02222427368164062
35818,45.0,866420.0,2.0,1.0,0.016129913330078127
17777,62.0,389374.0,7.0,2.0,0.00241302490234375
62248,63.0,644139.0,38.0,7.0,0.022180023193359377
41953,59.0,101744.0,22.0,1.0,0.034351959228515624
43853,63.0,408810.0,28.0,13.0,-0.009312591552734376
66662,32.0,616099.0,2.0,0.0,0.008136978149414062
9546,61.0,678605.0,33.0,17.0,0.0170355224609375
85682,61.0,753809.0,26.0,22.0,0.014928665161132814
87913,68.0,48826.0,13.0,2.0,0.004607620239257813
71834,44.0,917433.0,11.0,1.0,0.03776954650878906
76901,54.0,38247.0,34.0,1.0,0.023203506469726562
71779,55.0,86234.0,18.0,12.0,0.013746109008789064
76135,39.0,400677.0,24.0,4.0,0.006235733032226564
48466,76.0,972089.0,36.0,35.0,0.010334625244140626
91510,34.0,719968.0,6.0,0.0,0.01983283996582031
54699,43.0,460180.0,16.0,2.0,0.03676437377929687
96672,50.0,607654.0,8.0,2.0,0.03159431457519531
18270,46.0,843022.0,23.0,18.0,0.021016540527343752
87813,62.0,119068.0,13.0,11.0,0.026091995239257815
67783,54.0,300253.0,27.0,20.0,0.008930435180664062
30881,62.0,356265.0,4.0,3.0,0.02184356689453125
17675,42.0,287913.0,7.0,3.0,0.003584899902343751
54620,61.0,979192.0,6.0,2.0,0.031100311279296876
60358,32.0,546947.0,3.0,1.0,-0.005279693603515625
29760,50.0,860399.0,11.0,3.0,0.03242706298828125
47449,79.0,284788.0,36.0,14.0,0.03467544555664063
23633,73.0,438763.0,39.0,11.0,0.022792663574218747
64326,56.0,651212.0,30.0,25.0,0.028539886474609373
29144,54.0,745768.0,3.0,1.0,0.0023245239257812505
14263,33.0,354588.0,13.0,1.0,0.0010015869140624998
33709,70.0,46197.0,32.0,19.0,0.015067901611328127
88922,63.0,502230.0,35.0,19.0,0.038823928833007816
97737,66.0,286198.0,2.0,0.0,-0.004855880737304688
15492,66.0,723116.0,6.0,4.0,0.006995239257812499
55470,47.0,976997.0,38.0,17.0,0.025521697998046877
47700,75.0,529660.0,25.0,8.0,0.034626617431640624
97564,67.0,633507.0,21.0,8.0,0.025026931762695312
48475,47.0,35526.0,15.0,9.0,0.007209625244140627
46568,62.0,818678.0,18.0,6.0,0.03385757446289062
1336,56.0,952684.0,35.0,4.0,0.022250976562499997
84215,41.0,89923.0,13.0,10.0,0.03380073547363281
88058,46.0,630275.0,30.0,5.0,0.03800605773925781
88841,90.0,119800.0,38.0,26.0,-0.008441696166992188
42870,43.0,706119.0,18.0,9.0,-0.0036119079589843747
73112,64.0,708170.0,22.0,11.0,0.014551773071289064
36864,53.0,676791.0,28.0,7.0,0.035679473876953124
27274,63.0,965641.0,20.0,19.0,0.00410064697265625
63130,60.0,571458.0,30.0,17.0,0.022595062255859374
77114,65.0,844081.0,25.0,23.0,0.037168350219726566
53316,71.0,802123.0,34.0,9.0,0.003146209716796876
80835,43.0,497870.0,6.0,2.0,0.02419837951660156
45998,40.0,717705.0,37.0,10.0,0.01801284790039063
6949,69.0,453306.0,35.0,16.0,0.008194580078125001
63005,52.0,153907.0,8.0,5.0,0.024743499755859377
88674,46.0,578325.0,18.0,9.0,0.002593460083007813
10060,87.0,804455.0,36.0,27.0,0.005463256835937501
88443,66.0,142238.0,39.0,30.0,-0.008295211791992187
23281,63.0,254865.0,7.0,4.0,-0.00433135986328125
86197,60.0,160531.0,36.0,5.0,0.021184768676757816
88026,52.0,895635.0,15.0,9.0,0.0028498077392578123
62194,61.0,501704.0,27.0,22.0,-0.002136383056640625
7866,46.0,941586.0,38.0,4.0,0.032779541015625004
97734,44.0,973011.0,18.0,13.0,0.03576911926269531
48038,38.0,718924.0,10.0,5.0,0.0050367736816406255
94264,56.0,787893.0,14.0,4.0,0.03958992004394531
65614,32.0,914140.0,5.0,3.0,0.03462623596191406
26562,37.0,557114.0,28.0,1.0,0.03775543212890625
63474,44.0,624140.0,34.0,6.0,0.009020843505859378
48617,87.0,257960.0,28.0,21.0,0.03748306274414063
94185,93.0,208517.0,30.0,27.0,0.03402961730957031
68728,67.0,772924.0,19.0,16.0,0.03830055236816406
79592,57.0,769327.0,6.0,2.0,0.037198867797851566
30675,45.0,184318.0,38.0,0.0,0.025737609863281247
54190,40.0,584568.0,23.0,10.0,0.03190597534179688
42661,54.0,1746.0,8.0,0.0,0.014259185791015627
92038,52.0,966791.0,29.0,21.0,0.027694168090820315
55972,71.0,665785.0,11.0,7.0,-0.009878692626953125
52790,37.0,872243.0,12.0,3.0,0.02931198120117188
87545,65.0,379550.0,6.0,3.0,0.01823066711425781
76424,68.0,682622.0,31.0,13.0,-0.005531845092773438
41357,80.0,295886.0,32.0,31.0,0.03772109985351563
97931,42.0,191566.0,36.0,3.0,0.0018335723876953137
73149,82.0,317935.0,38.0,35.0,0.010645523071289064
62808,59.0,870963.0,11.0,5.0,-0.005481109619140625
62820,98.0,824135.0,38.0,34.0,0.020300140380859373
6344,75.0,793785.0,22.0,20.0,0.022989501953124998
75263,35.0,108733.0,24.0,10.0,0.027268447875976563
88374,45.0,821246.0,25.0,11.0,0.036626663208007816
65401,70.0,293660.0,15.0,8.0,0.006786956787109376
94060,84.0,750943.0,24.0,23.0,0.0006311798095703126
38837,68.0,233387.0,36.0,13.0,0.011582794189453125
47411,52.0,105280.0,9.0,7.0,0.031941070556640624
2558,38.0,815858.0,18.0,13.0,-0.00783935546875
19847,38.0,175965.0,33.0,5.0,0.01521820068359375
88882,46.0,947097.0,16.0,7.0,0.03608955383300781
89496,56.0,825636.0,8.0,3.0,-0.009784469604492188
43489,61.0,39063.0,12.0,3.0,0.006751861572265627
62949,69.0,281709.0,20.0,16.0,0.02362045288085937
53783,43.0,137749.0,15.0,12.0,-0.002176055908203125
787,47.0,156118.0,21.0,3.0,0.019833984375000002
4271,48.0,69169.0,37.0,19.0,-0.0034631347656249997
8214,47.0,610802.0,38.0,13.0,0.0300970458984375
