,age,sum_ins,duration,age_of_contract,interest_rate
588,67.0,141679.0,17.0,7.0,0.0175
589,51.0,147385.0,12.0,4.0,0.0125
590,62.0,275669.0,14.0,10.0,0.0225
591,64.0,60003.0,13.0,4.0,0.0125
592,85.0,288278.0,17.0,7.0,0.0175
593,64.0,147767.0,14.0,8.0,0.0175
594,59.0,143893.0,14.0,2.0,0.009
595,56.0,93171.0,10.0,6.0,0.0175
596,62.0,284364.0,19.0,4.0,0.0125
597,46.0,71726.0,15.0,2.0,0.009
598,53.0,212824.0,16.0,13.0,0.0225
599,48.0,36475.0,12.0,2.0,0.009
600,51.0,216216.0,11.0,3.0,0.009
601,58.0,140504.0,11.0,5.0,0.0125
602,72.0,44988.0,19.0,17.0,0.0325
603,58.0,70330.0,11.0,5.0,0.0125
604,64.0,265391.0,13.0,11.0,0.0225
605,56.0,205765.0,14.0,5.0,0.0125
606,59.0,92571.0,10.0,5.0,0.0125
607,63.0,117446.0,11.0,0.0,0.009
608,63.0,74719.0,13.0,12.0,0.0225
609,54.0,148328.0,11.0,7.0,0.0175
610,52.0,43856.0,14.0,8.0,0.0175
611,48.0,187076.0,10.0,1.0,0.009
612,66.0,124422.0,11.0,7.0,0.0175
613,66.0,265254.0,20.0,11.0,0.0225
614,46.0,294223.0,13.0,0.0,0.009
615,67.0,260020.0,17.0,6.0,0.0175
616,69.0,128303.0,12.0,5.0,0.0125
617,38.0,31962.0,14.0,3.0,0.009
618,62.0,68517.0,15.0,4.0,0.0125
619,56.0,109519.0,17.0,0.0,0.009
620,50.0,56863.0,12.0,5.0,0.0125
621,67.0,350260.0,15.0,8.0,0.0175
622,66.0,177753.0,15.0,14.0,0.0275
623,51.0,91198.0,12.0,2.0,0.009
624,60.0,102697.0,10.0,7.0,0.0175
625,58.0,43382.0,14.0,11.0,0.0225
626,47.0,114836.0,9.0,4.0,0.0125
627,55.0,255085.0,13.0,7.0,0.0175
628,61.0,165505.0,12.0,7.0,0.0175
629,54.0,123717.0,14.0,13.0,0.0225
630,71.0,99352.0,17.0,13.0,0.0225
631,57.0,407720.0,15.0,9.0,0.0225
632,51.0,185526.0,14.0,8.0,0.0175
633,63.0,195244.0,17.0,10.0,0.0225
634,55.0,192849.0,13.0,5.0,0.0125
635,57.0,328003.0,14.0,9.0,0.0225
636,59.0,323631.0,9.0,5.0,0.0125
637,43.0,92627.0,13.0,3.0,0.009
638,66.0,32046.0,15.0,14.0,0.0275
639,61.0,267646.0,13.0,7.0,0.0175
640,59.0,56961.0,13.0,11.0,0.0225
641,68.0,209148.0,9.0,8.0,0.0175
642,62.0,329016.0,14.0,0.0,0.009
643,70.0,130012.0,18.0,15.0,0.0275
644,57.0,146811.0,20.0,9.0,0.0225
645,50.0,89164.0,10.0,6.0,0.0175
646,56.0,200391.0,12.0,8.0,0.0175
647,54.0,107691.0,15.0,1.0,0.009
648,48.0,96223.0,16.0,0.0,0.009
649,64.0,235945.0,13.0,10.0,0.0225
650,49.0,87554.0,10.0,9.0,0.0225
651,56.0,188290.0,14.0,8.0,0.0175
652,56.0,180152.0,14.0,3.0,0.009
653,44.0,184083.0,16.0,0.0,0.009
654,51.0,139179.0,18.0,2.0,0.009
655,57.0,171715.0,20.0,11.0,0.0225
656,54.0,39545.0,17.0,14.0,0.0275
657,57.0,65461.0,14.0,4.0,0.0125
658,51.0,23802.0,19.0,10.0,0.0225
659,55.0,149090.0,16.0,9.0,0.0225
660,52.0,116645.0,14.0,7.0,0.0175
661,47.0,60815.0,11.0,5.0,0.0125
662,61.0,162836.0,18.0,1.0,0.009
663,83.0,147579.0,16.0,14.0,0.0275
664,63.0,195524.0,12.0,10.0,0.0225
665,82.0,60282.0,19.0,15.0,0.0275
666,54.0,90889.0,16.0,12.0,0.0225
667,57.0,269359.0,15.0,3.0,0.009
668,59.0,82172.0,12.0,10.0,0.0225
669,62.0,248394.0,17.0,11.0,0.0225
670,74.0,96015.0,14.0,10.0,0.0225
671,48.0,95634.0,12.0,0.0,0.009
672,60.0,177529.0,19.0,14.0,0.0275
673,56.0,119495.0,18.0,4.0,0.0125
674,62.0,278704.0,14.0,11.0,0.0225
675,53.0,112136.0,16.0,11.0,0.0225
676,49.0,221535.0,12.0,2.0,0.009
677,73.0,154047.0,22.0,18.0,0.0325
678,71.0,50317.0,14.0,12.0,0.0225
679,45.0,296181.0,11.0,2.0,0.009
680,49.0,553414.0,13.0,0.0,0.009
681,44.0,96236.0,12.0,1.0,0.009
682,51.0,71975.0,12.0,2.0,0.009
683,45.0,153581.0,13.0,1.0,0.009
684,49.0,57473.0,11.0,5.0,0.0125
685,64.0,23972.0,11.0,5.0,0.0125
686,54.0,199235.0,13.0,1.0,0.009
687,44.0,138713.0,21.0,4.0,0.0125
688,48.0,249789.0,18.0,7.0,0.0175
689,59.0,101984.0,13.0,9.0,0.0225
690,52.0,168681.0,18.0,0.0,0.009
691,51.0,235100.0,20.0,7.0,0.0175
692,62.0,71617.0,12.0,10.0,0.0225
693,44.0,90591.0,15.0,2.0,0.009
694,43.0,209403.0,11.0,5.0,0.0125
695,53.0,121720.0,17.0,8.0,0.0175
696,66.0,182860.0,15.0,12.0,0.0225
697,58.0,143793.0,14.0,7.0,0.0175
698,48.0,80845.0,11.0,6.0,0.0175
699,61.0,38602.0,18.0,14.0,0.0275
700,54.0,414345.0,14.0,3.0,0.009
701,56.0,149717.0,10.0,6.0,0.0175
702,55.0,58710.0,9.0,6.0,0.0175
703,75.0,16119.0,15.0,12.0,0.0225
704,67.0,102980.0,9.0,6.0,0.0175
705,57.0,84895.0,18.0,16.0,0.0275
706,62.0,130447.0,20.0,18.0,0.0325
707,51.0,59452.0,14.0,9.0,0.0225
708,54.0,353728.0,13.0,6.0,0.0175
709,50.0,300006.0,13.0,7.0,0.0175
710,60.0,105502.0,13.0,10.0,0.0225
711,79.0,257678.0,16.0,4.0,0.0125
712,39.0,162986.0,13.0,2.0,0.009
713,72.0,193274.0,13.0,7.0,0.0175
714,52.0,284999.0,13.0,1.0,0.009
715,72.0,60591.0,11.0,4.0,0.0125
716,34.0,24124.0,16.0,3.0,0.009
717,58.0,110805.0,17.0,12.0,0.0225
718,62.0,52058.0,11.0,9.0,0.0225
719,49.0,33792.0,14.0,1.0,0.009
720,41.0,180218.0,19.0,3.0,0.009
721,49.0,182921.0,16.0,12.0,0.0225
722,74.0,169981.0,17.0,16.0,0.0275
723,62.0,115279.0,10.0,9.0,0.0225
724,77.0,24686.0,15.0,11.0,0.0225
725,64.0,238675.0,14.0,1.0,0.009
726,64.0,211111.0,11.0,4.0,0.0125
727,36.0,422678.0,12.0,0.0,0.009
728,62.0,61842.0,19.0,18.0,0.0325
729,60.0,59548.0,9.0,1.0,0.009
730,73.0,49845.0,13.0,8.0,0.0175
731,73.0,177595.0,11.0,10.0,0.0225
732,74.0,119476.0,10.0,9.0,0.0225
733,68.0,175149.0,13.0,8.0,0.0175
734,64.0,96113.0,13.0,10.0,0.0225
735,64.0,228459.0,14.0,7.0,0.0175
736,43.0,82112.0,13.0,2.0,0.009
737,56.0,395258.0,15.0,10.0,0.0225
738,52.0,82791.0,13.0,3.0,0.009
739,64.0,134958.0,21.0,16.0,0.0275
740,45.0,90449.0,15.0,0.0,0.009
741,68.0,202266.0,16.0,12.0,0.0225
742,55.0,377421.0,17.0,8.0,0.0175
743,45.0,146655.0,17.0,3.0,0.009
744,50.0,287979.0,12.0,6.0,0.0175
745,64.0,63467.0,18.0,16.0,0.0275
746,54.0,54272.0,11.0,3.0,0.009
747,58.0,120269.0,15.0,10.0,0.0225
748,52.0,111385.0,13.0,5.0,0.0125
749,68.0,60139.0,17.0,15.0,0.0275
750,69.0,424857.0,14.0,10.0,0.0225
751,56.0,155380.0,16.0,5.0,0.0125
752,46.0,148045.0,9.0,2.0,0.009
753,74.0,79688.0,15.0,5.0,0.0125
754,50.0,198983.0,10.0,8.0,0.0175
755,62.0,46292.0,13.0,5.0,0.0125
756,52.0,63082.0,15.0,4.0,0.0125
757,56.0,78009.0,12.0,1.0,0.009
758,48.0,105998.0,14.0,3.0,0.009
759,57.0,97080.0,9.0,7.0,0.0175
760,62.0,364379.0,19.0,12.0,0.0225
761,48.0,224147.0,16.0,11.0,0.0225
762,52.0,196970.0,13.0,4.0,0.0125
763,53.0,237431.0,16.0,3.0,0.009
764,46.0,65184.0,13.0,6.0,0.0175
765,46.0,146032.0,13.0,7.0,0.0175
766,60.0,153338.0,14.0,1.0,0.009
767,46.0,60985.0,18.0,6.0,0.0175
768,50.0,112718.0,26.0,16.0,0.0275
769,56.0,268349.0,15.0,9.0,0.0225
770,40.0,239955.0,12.0,5.0,0.0125
771,41.0,145597.0,13.0,2.0,0.009
772,50.0,87209.0,15.0,7.0,0.0175
773,59.0,174549.0,11.0,9.0,0.0225
774,50.0,133768.0,13.0,5.0,0.0125
775,64.0,96366.0,10.0,8.0,0.0175
776,51.0,188760.0,13.0,4.0,0.0125
777,71.0,446710.0,15.0,10.0,0.0225
778,59.0,115802.0,13.0,12.0,0.0225
779,91.0,92439.0,16.0,15.0,0.0275
780,68.0,109257.0,15.0,13.0,0.0225
781,48.0,113973.0,13.0,6.0,0.0175
782,59.0,136555.0,11.0,8.0,0.0175
783,48.0,105253.0,12.0,4.0,0.0125
784,38.0,68244.0,22.0,0.0,0.009
785,72.0,109019.0,23.0,19.0,0.0325
786,56.0,115835.0,19.0,5.0,0.0125
787,47.0,218502.0,16.0,1.0,0.009
788,53.0,127731.0,15.0,0.0,0.009
789,49.0,143983.0,14.0,5.0,0.0125
790,43.0,166131.0,16.0,4.0,0.0125
791,48.0,190028.0,12.0,1.0,0.009
792,50.0,246112.0,14.0,4.0,0.0125
793,62.0,129329.0,11.0,5.0,0.0125
794,51.0,53673.0,13.0,11.0,0.0225
795,73.0,79409.0,11.0,10.0,0.0225
796,69.0,100226.0,17.0,9.0,0.0225
797,54.0,223782.0,11.0,6.0,0.0175
798,57.0,185008.0,13.0,11.0,0.0225
799,45.0,175447.0,13.0,0.0,0.009
800,50.0,91482.0,12.0,5.0,0.0125
801,44.0,395605.0,9.0,2.0,0.009
802,44.0,250023.0,10.0,8.0,0.0175
803,46.0,275885.0,16.0,6.0,0.0175
804,57.0,390269.0,14.0,6.0,0.0175
805,52.0,69412.0,10.0,8.0,0.0175
806,47.0,148966.0,21.0,4.0,0.0125
807,52.0,48105.0,16.0,6.0,0.0175
808,43.0,136354.0,12.0,1.0,0.009
809,57.0,115417.0,19.0,15.0,0.0275
810,46.0,149274.0,19.0,4.0,0.0125
811,52.0,208120.0,11.0,1.0,0.009
812,59.0,475880.0,16.0,12.0,0.0225
813,41.0,265214.0,9.0,5.0,0.0125
814,56.0,187267.0,11.0,9.0,0.0225
815,47.0,221535.0,6.0,0.0,0.009
816,57.0,29104.0,14.0,4.0,0.0125
817,53.0,111864.0,10.0,3.0,0.009
818,60.0,243243.0,16.0,9.0,0.0225
819,63.0,46070.0,11.0,1.0,0.009
820,48.0,432975.0,12.0,6.0,0.0175
821,53.0,63935.0,14.0,8.0,0.0175
822,52.0,166988.0,13.0,0.0,0.009
823,74.0,91631.0,10.0,7.0,0.0175
824,52.0,270017.0,16.0,5.0,0.0125
825,53.0,280842.0,11.0,8.0,0.0175
826,50.0,152247.0,11.0,9.0,0.0225
827,62.0,101845.0,10.0,4.0,0.0125
828,70.0,78368.0,14.0,5.0,0.0125
829,60.0,66358.0,19.0,4.0,0.0125
830,60.0,146019.0,10.0,3.0,0.009
831,53.0,106018.0,14.0,4.0,0.0125
832,59.0,381422.0,16.0,7.0,0.0175
833,63.0,141175.0,13.0,12.0,0.0225
834,63.0,34797.0,13.0,12.0,0.0225
835,44.0,111880.0,11.0,0.0,0.009
836,64.0,61154.0,13.0,12.0,0.0225
837,48.0,53875.0,11.0,5.0,0.0125
838,45.0,155370.0,13.0,3.0,0.009
839,50.0,191210.0,12.0,3.0,0.009
840,56.0,100607.0,17.0,11.0,0.0225
841,57.0,128645.0,12.0,10.0,0.0225
842,52.0,153515.0,14.0,0.0,0.009
843,65.0,102283.0,11.0,10.0,0.0225
844,45.0,37348.0,13.0,3.0,0.009
845,69.0,122899.0,13.0,3.0,0.009
846,61.0,34280.0,9.0,8.0,0.0175
847,88.0,156916.0,15.0,13.0,0.0225
848,58.0,301031.0,10.0,6.0,0.0175
849,52.0,274581.0,11.0,6.0,0.0175
850,56.0,257493.0,13.0,10.0,0.0225
851,41.0,152308.0,11.0,0.0,0.009
852,59.0,108543.0,7.0,2.0,0.009
853,57.0,169224.0,10.0,4.0,0.0125
854,61.0,268467.0,9.0,5.0,0.0125
855,54.0,129151.0,12.0,6.0,0.0175
856,39.0,77261.0,14.0,2.0,0.009
857,51.0,59688.0,12.0,3.0,0.009
858,54.0,47464.0,14.0,4.0,0.0125
859,55.0,47313.0,11.0,6.0,0.0175
860,69.0,119345.0,13.0,9.0,0.0225
861,72.0,277904.0,11.0,1.0,0.009
862,74.0,224887.0,13.0,7.0,0.0175
863,59.0,155970.0,12.0,7.0,0.0175
864,55.0,179023.0,11.0,2.0,0.009
865,65.0,89769.0,18.0,2.0,0.009
866,51.0,249316.0,14.0,4.0,0.0125
867,46.0,98754.0,12.0,5.0,0.0125
868,50.0,315530.0,16.0,2.0,0.009
869,48.0,163231.0,13.0,0.0,0.009
870,60.0,238058.0,10.0,9.0,0.0225
871,53.0,238791.0,13.0,9.0,0.0225
872,81.0,104697.0,15.0,11.0,0.0225
873,64.0,63711.0,12.0,1.0,0.009
874,47.0,146281.0,16.0,1.0,0.009
875,50.0,24243.0,17.0,6.0,0.0175
876,49.0,364313.0,13.0,4.0,0.0125
877,49.0,97588.0,12.0,0.0,0.009
878,51.0,162458.0,14.0,4.0,0.0125
879,58.0,159225.0,12.0,5.0,0.0125
880,43.0,64089.0,12.0,2.0,0.009
881,46.0,37173.0,12.0,7.0,0.0175
882,49.0,198657.0,12.0,4.0,0.0125
883,74.0,222212.0,13.0,12.0,0.0225
884,69.0,132878.0,13.0,12.0,0.0225
885,35.0,30647.0,12.0,0.0,0.009
886,58.0,236434.0,11.0,8.0,0.0175
887,61.0,161785.0,14.0,12.0,0.0225
888,52.0,259769.0,13.0,9.0,0.0225
889,60.0,151723.0,17.0,11.0,0.0225
890,65.0,87674.0,15.0,11.0,0.0225
891,46.0,306146.0,10.0,0.0,0.009
892,57.0,263100.0,16.0,5.0,0.0125
893,55.0,113485.0,11.0,4.0,0.0125
894,60.0,134107.0,15.0,13.0,0.0225
895,59.0,99988.0,16.0,2.0,0.009
896,66.0,39932.0,16.0,7.0,0.0175
897,66.0,511529.0,12.0,6.0,0.0175
898,65.0,99992.0,21.0,19.0,0.0325
899,52.0,253288.0,14.0,1.0,0.009
900,70.0,33492.0,18.0,12.0,0.0225
901,40.0,304617.0,15.0,1.0,0.009
902,52.0,249397.0,12.0,5.0,0.0125
903,48.0,191127.0,15.0,0.0,0.009
904,47.0,58139.0,12.0,0.0,0.009
905,43.0,123594.0,16.0,2.0,0.009
906,51.0,185701.0,15.0,7.0,0.0175
907,75.0,185272.0,14.0,13.0,0.0225
908,59.0,135113.0,11.0,3.0,0.009
909,67.0,78723.0,14.0,10.0,0.0225
910,46.0,62219.0,11.0,3.0,0.009
911,51.0,31641.0,15.0,13.0,0.0225
912,69.0,179631.0,17.0,11.0,0.0225
913,61.0,177734.0,17.0,11.0,0.0225
914,50.0,47134.0,15.0,6.0,0.0175
915,75.0,37799.0,15.0,14.0,0.0275
916,67.0,44441.0,12.0,6.0,0.0175
917,51.0,348433.0,11.0,1.0,0.009
918,56.0,157694.0,12.0,10.0,0.0225
919,43.0,27729.0,14.0,3.0,0.009
920,51.0,87967.0,13.0,11.0,0.0225
921,59.0,417281.0,13.0,5.0,0.0125
922,66.0,81861.0,12.0,10.0,0.0225
923,46.0,64460.0,11.0,4.0,0.0125
924,57.0,276747.0,11.0,4.0,0.0125
925,39.0,294586.0,15.0,0.0,0.009
926,48.0,313773.0,11.0,3.0,0.009
927,68.0,176646.0,16.0,11.0,0.0225
928,57.0,248323.0,16.0,14.0,0.0275
929,46.0,136934.0,14.0,4.0,0.0125
930,44.0,161504.0,14.0,7.0,0.0175
931,44.0,220421.0,15.0,2.0,0.009
932,65.0,211587.0,14.0,2.0,0.009
933,44.0,232954.0,10.0,1.0,0.009
934,47.0,170881.0,20.0,4.0,0.0125
935,89.0,72572.0,15.0,4.0,0.0125
936,53.0,146917.0,19.0,1.0,0.009
937,51.0,216507.0,10.0,3.0,0.009
938,49.0,84612.0,11.0,7.0,0.0175
939,76.0,118869.0,19.0,15.0,0.0275
940,59.0,60506.0,18.0,11.0,0.0225
941,62.0,16867.0,13.0,12.0,0.0225
942,56.0,130468.0,18.0,2.0,0.009
943,67.0,102013.0,22.0,20.0,0.0325
944,40.0,227285.0,12.0,7.0,0.0175
945,63.0,119194.0,13.0,5.0,0.0125
946,67.0,38545.0,17.0,4.0,0.0125
947,57.0,306222.0,10.0,9.0,0.0225
948,58.0,122970.0,18.0,16.0,0.0275
949,48.0,61245.0,16.0,3.0,0.009
950,54.0,21919.0,16.0,4.0,0.0125
951,49.0,198600.0,17.0,0.0,0.009
952,49.0,214356.0,15.0,4.0,0.0125
953,56.0,156145.0,11.0,2.0,0.009
954,46.0,128890.0,13.0,0.0,0.009
955,41.0,135452.0,12.0,4.0,0.0125
956,61.0,75318.0,15.0,10.0,0.0225
957,54.0,196509.0,14.0,11.0,0.0225
958,60.0,136623.0,14.0,7.0,0.0175
959,53.0,221718.0,17.0,10.0,0.0225
960,65.0,115075.0,15.0,6.0,0.0175
961,64.0,94229.0,9.0,3.0,0.009
962,41.0,195478.0,12.0,5.0,0.0125
963,64.0,199838.0,13.0,6.0,0.0175
964,53.0,259506.0,14.0,0.0,0.009
965,64.0,184067.0,15.0,10.0,0.0225
966,55.0,65383.0,20.0,2.0,0.009
967,57.0,417826.0,15.0,5.0,0.0125
968,52.0,216001.0,12.0,2.0,0.009
969,52.0,176821.0,17.0,5.0,0.0125
970,61.0,102563.0,12.0,0.0,0.009
971,64.0,76602.0,20.0,11.0,0.0225
972,57.0,30689.0,13.0,7.0,0.0175
973,67.0,90577.0,15.0,7.0,0.0175
974,69.0,101520.0,14.0,9.0,0.0225
975,48.0,124349.0,15.0,3.0,0.009
976,53.0,89369.0,11.0,1.0,0.009
977,66.0,150373.0,15.0,11.0,0.0225
978,68.0,27588.0,21.0,4.0,0.0125
979,49.0,290766.0,11.0,0.0,0.009
980,48.0,398159.0,13.0,4.0,0.0125
981,72.0,215123.0,16.0,8.0,0.0175
982,55.0,123398.0,14.0,8.0,0.0175
983,52.0,93943.0,13.0,7.0,0.0175
984,56.0,53807.0,19.0,11.0,0.0225
985,60.0,241914.0,15.0,8.0,0.0175
986,74.0,91602.0,19.0,17.0,0.0325
987,64.0,143965.0,16.0,8.0,0.0175
988,54.0,25381.0,14.0,0.0,0.009
989,56.0,222863.0,19.0,7.0,0.0175
990,75.0,64897.0,18.0,17.0,0.0325
991,69.0,147021.0,17.0,13.0,0.0225
992,51.0,77984.0,11.0,2.0,0.009
993,51.0,186542.0,16.0,15.0,0.0275
994,45.0,95064.0,9.0,1.0,0.009
995,43.0,46048.0,13.0,2.0,0.009
996,50.0,59905.0,11.0,0.0,0.009
997,75.0,106157.0,13.0,8.0,0.0175
998,46.0,136272.0,12.0,0.0,0.009
999,47.0,92515.0,14.0,0.0,0.009
1000,62.0,197878.0,16.0,8.0,0.0175
1001,51.0,195810.0,14.0,6.0,0.0175
1002,49.0,272038.0,10.0,2.0,0.009
1003,64.0,208792.0,16.0,12.0,0.0225
1004,40.0,110023.0,16.0,2.0,0.009
1005,54.0,106868.0,17.0,9.0,0.0225
1006,56.0,117132.0,15.0,0.0,0.009
1007,51.0,162509.0,16.0,7.0,0.0175
1008,48.0,158163.0,9.0,7.0,0.0175
1009,84.0,190962.0,9.0,5.0,0.0125
1010,44.0,158267.0,13.0,1.0,0.009
1011,52.0,139238.0,15.0,0.0,0.009
1012,64.0,84048.0,17.0,7.0,0.0175
1013,56.0,57255.0,11.0,2.0,0.009
1014,40.0,130423.0,11.0,0.0,0.009
1015,46.0,68412.0,12.0,2.0,0.009
1016,61.0,252912.0,8.0,1.0,0.009
1017,48.0,97932.0,16.0,4.0,0.0125
1018,50.0,83770.0,10.0,3.0,0.009
1019,48.0,106644.0,19.0,8.0,0.0175
1020,46.0,55696.0,11.0,4.0,0.0125
1021,57.0,89450.0,17.0,8.0,0.0175
1022,36.0,115701.0,14.0,0.0,0.009
1023,48.0,95805.0,14.0,2.0,0.009
1024,56.0,253139.0,20.0,17.0,0.0325
1025,48.0,82185.0,11.0,7.0,0.0175
1026,58.0,82672.0,15.0,13.0,0.0225
1027,62.0,170484.0,12.0,6.0,0.0175
1028,59.0,64526.0,18.0,13.0,0.0225
1029,47.0,35464.0,13.0,3.0,0.009
1030,65.0,98644.0,16.0,13.0,0.0225
1031,50.0,175547.0,15.0,4.0,0.0125
1032,50.0,32219.0,11.0,1.0,0.009
1033,47.0,168222.0,16.0,4.0,0.0125
1034,45.0,88849.0,20.0,0.0,0.009
1035,45.0,99417.0,14.0,6.0,0.0175
1036,61.0,112827.0,12.0,6.0,0.0175
1037,56.0,183372.0,12.0,2.0,0.009
1038,44.0,482342.0,14.0,10.0,0.0225
1039,67.0,49352.0,15.0,12.0,0.0225
1040,50.0,253560.0,14.0,0.0,0.009
1041,52.0,189356.0,10.0,6.0,0.0175
1042,55.0,155565.0,12.0,9.0,0.0225
1043,43.0,72305.0,12.0,4.0,0.0125
1044,63.0,115092.0,16.0,12.0,0.0225
1045,55.0,43401.0,15.0,2.0,0.009
1046,57.0,273374.0,18.0,11.0,0.0225
1047,61.0,107511.0,16.0,15.0,0.0275
1048,50.0,110500.0,13.0,4.0,0.0125
1049,48.0,81934.0,9.0,0.0,0.009
1050,39.0,153774.0,18.0,2.0,0.009
1051,46.0,113501.0,10.0,6.0,0.0175
1052,47.0,575869.0,12.0,5.0,0.0125
1053,60.0,80060.0,19.0,5.0,0.0125
1054,47.0,210745.0,14.0,0.0,0.009
1055,67.0,202961.0,12.0,10.0,0.0225
1056,67.0,60067.0,13.0,5.0,0.0125
1057,55.0,145551.0,13.0,10.0,0.0225
1058,45.0,58938.0,10.0,3.0,0.009
1059,68.0,189883.0,10.0,8.0,0.0175
1060,48.0,147672.0,16.0,3.0,0.009
1061,63.0,99655.0,21.0,19.0,0.0325
1062,60.0,177077.0,20.0,0.0,0.009
1063,52.0,113354.0,18.0,1.0,0.009
1064,48.0,129497.0,17.0,6.0,0.0175
1065,51.0,146415.0,10.0,5.0,0.0125
1066,49.0,213270.0,12.0,2.0,0.009
1067,52.0,572797.0,21.0,5.0,0.0125
1068,45.0,131334.0,13.0,0.0,0.009
1069,51.0,165793.0,16.0,7.0,0.0175
1070,62.0,67188.0,14.0,11.0,0.0225
1071,56.0,163689.0,12.0,10.0,0.0225
1072,47.0,209429.0,14.0,0.0,0.009
1073,59.0,65015.0,21.0,12.0,0.0225
1074,56.0,34036.0,7.0,0.0,0.009
1075,52.0,165453.0,14.0,8.0,0.0175
1076,56.0,48136.0,16.0,11.0,0.0225
1077,40.0,200560.0,11.0,4.0,0.0125
1078,62.0,264507.0,10.0,6.0,0.0175
1079,72.0,138652.0,13.0,10.0,0.0225
1080,36.0,78251.0,13.0,0.0,0.009
1081,59.0,97825.0,14.0,13.0,0.0225
1082,65.0,47364.0,13.0,12.0,0.0225
1083,66.0,21136.0,12.0,10.0,0.0225
1084,48.0,46501.0,13.0,7.0,0.0175
1085,57.0,128681.0,10.0,1.0,0.009
1086,54.0,116269.0,12.0,11.0,0.0225
1087,71.0,137033.0,14.0,12.0,0.0225
1088,44.0,242928.0,15.0,2.0,0.009
1089,46.0,138484.0,14.0,2.0,0.009
1090,60.0,160003.0,14.0,12.0,0.0225
1091,55.0,243267.0,16.0,9.0,0.0225
1092,39.0,119759.0,12.0,7.0,0.0175
1093,58.0,149622.0,15.0,4.0,0.0125
1094,84.0,83714.0,12.0,11.0,0.0225
1095,46.0,96841.0,12.0,2.0,0.009
1096,50.0,179344.0,14.0,9.0,0.0225
1097,49.0,93670.0,12.0,5.0,0.0125
1098,65.0,232662.0,12.0,11.0,0.0225
1099,59.0,214139.0,10.0,9.0,0.0225
1100,61.0,59137.0,9.0,8.0,0.0175
1101,44.0,136722.0,11.0,4.0,0.0125
1102,69.0,71835.0,13.0,7.0,0.0175
1103,34.0,165455.0,16.0,2.0,0.009
1104,52.0,243296.0,17.0,8.0,0.0175
1105,48.0,138745.0,12.0,1.0,0.009
1106,70.0,113534.0,21.0,19.0,0.0325
1107,62.0,19580.0,14.0,13.0,0.0225
1108,64.0,221376.0,9.0,5.0,0.0125
1109,68.0,108464.0,14.0,10.0,0.0225
1110,63.0,212325.0,13.0,11.0,0.0225
1111,54.0,251107.0,10.0,2.0,0.009
1112,70.0,258792.0,20.0,7.0,0.0175
1113,44.0,202212.0,12.0,3.0,0.009
1114,60.0,63084.0,15.0,9.0,0.0225
1115,58.0,205575.0,14.0,11.0,0.0225
1116,54.0,198915.0,11.0,6.0,0.0175
1117,59.0,304231.0,18.0,6.0,0.0175
1118,52.0,186087.0,13.0,6.0,0.0175
1119,69.0,160539.0,13.0,11.0,0.0225
1120,65.0,169618.0,17.0,4.0,0.0125
1121,46.0,241521.0,18.0,2.0,0.009
1122,56.0,50189.0,17.0,2.0,0.009
1123,56.0,90375.0,17.0,6.0,0.0175
1124,35.0,154250.0,22.0,0.0,0.009
1125,56.0,84003.0,15.0,7.0,0.0175
1126,51.0,55327.0,15.0,12.0,0.0225
1127,57.0,106956.0,15.0,14.0,0.0275
1128,52.0,43990.0,11.0,6.0,0.0175
1129,40.0,34437.0,16.0,0.0,0.009
1130,57.0,181561.0,14.0,7.0,0.0175
1131,42.0,185591.0,14.0,6.0,0.0175
1132,52.0,166989.0,18.0,5.0,0.0125
1133,54.0,154141.0,13.0,7.0,0.0175
1134,45.0,209891.0,14.0,9.0,0.0225
1135,57.0,188964.0,19.0,16.0,0.0275
1136,68.0,191186.0,12.0,6.0,0.0175
1137,59.0,22401.0,16.0,11.0,0.0225
1138,46.0,215021.0,13.0,1.0,0.009
1139,50.0,63375.0,11.0,3.0,0.009
1140,44.0,305690.0,11.0,0.0,0.009
1141,47.0,237319.0,15.0,7.0,0.0175
1142,56.0,133124.0,16.0,3.0,0.009
1143,65.0,55364.0,13.0,9.0,0.0225
1144,52.0,117325.0,11.0,9.0,0.0225
1145,47.0,248837.0,23.0,10.0,0.0225
1146,60.0,159162.0,13.0,0.0,0.009
1147,56.0,70855.0,14.0,5.0,0.0125
1148,49.0,30881.0,14.0,1.0,0.009
1149,58.0,47481.0,9.0,1.0,0.009
1150,66.0,176596.0,14.0,5.0,0.0125
1151,52.0,77015.0,14.0,1.0,0.009
1152,56.0,143291.0,19.0,1.0,0.009
1153,56.0,187311.0,16.0,4.0,0.0125
1154,67.0,43444.0,12.0,7.0,0.0175
1155,58.0,45431.0,16.0,8.0,0.0175
1156,67.0,105701.0,12.0,1.0,0.009
1157,56.0,55093.0,15.0,5.0,0.0125
1158,54.0,95655.0,15.0,4.0,0.0125
1159,51.0,142011.0,19.0,2.0,0.009
1160,69.0,309805.0,20.0,11.0,0.0225
1161,63.0,156955.0,16.0,14.0,0.0275
1162,45.0,59628.0,14.0,1.0,0.009
1163,58.0,92005.0,16.0,6.0,0.0175
1164,69.0,63580.0,15.0,13.0,0.0225
1165,55.0,112425.0,16.0,11.0,0.0225
1166,72.0,14848.0,20.0,16.0,0.0275
1167,71.0,48168.0,13.0,7.0,0.0175
1168,70.0,213041.0,13.0,9.0,0.0225
1169,49.0,87416.0,11.0,4.0,0.0125
